,ds_1,sample_1,ds_2,sample_2,model,Data Dissimilarity Score,Domain Dissimilarity Score,Data Dissimilarity Score_std,Domain Dissimilarity Score_std
91,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,13,04-real,0.3409365478461223,0.27986829308529004,0.30799670636565324,0.2549267279899038
92,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,14,04-real,0.3368713174594973,0.2810725044885049,0.3125003831619926,0.2539239398088953
93,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,15,04-real,0.33458206165611126,0.28261078933671907,0.3093563033752054,0.25560686513767494
94,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,16,04-real,0.3357460621494506,0.27977584876379974,0.31266487905337925,0.2534962985342194
95,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,17,04-real,0.33702441973525443,0.2807955467108244,0.31394778712753446,0.25408571549323317
96,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,18,04-real,0.3426120857043596,0.2823323237826945,0.3078342311587572,0.25586035769448556
97,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,19,04-real,0.3433505508715572,0.2826357247188819,0.3067013617744262,0.2588590392821088
98,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,2,04-real,0.33512872683547723,0.27792889003112947,0.3088145002189471,0.2516560366806755
99,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,20,04-real,0.3436858745788558,0.27896516303239033,0.3073137237359071,0.2533903064491953
100,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,21,04-real,0.33276471268008134,0.2811054508442795,0.3113562152951806,0.2524537515617115
101,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,22,04-real,0.32671879155293415,0.2800661888880228,0.3174428509606278,0.25458055915834
102,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,23,04-real,0.3350477640582853,0.2818183020907513,0.3113421719703819,0.2568686865243016
103,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,24,04-real,0.33361752838054687,0.28054593723385796,0.31577028719826455,0.2548864821762029
104,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,25,04-real,0.3391029141484826,0.2816246834079178,0.3119469133714675,0.25776522682754016
105,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,26,04-real,0.3326740958757335,0.2774950559423055,0.30921683012655815,0.24956112526861474
106,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,27,04-real,0.3339559470355644,0.2806434325827655,0.31533888824759265,0.25594589747500696
107,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,28,04-real,0.3348414816248615,0.27975747474137486,0.3168996586639711,0.2557772769474007
108,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,29,04-real,0.336764633257843,0.2802069235029482,0.30971831208783346,0.2530859891842556
109,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,3,04-real,0.33392063900017543,0.2797800110774229,0.3145315846510877,0.25431735470486794
110,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,4,04-real,0.3356861050894605,0.2812279054450035,0.3098164660348791,0.25540798867401737
111,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,5,04-real,0.342219627463094,0.28215567496607796,0.30228050647221416,0.25705507042430514
112,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,6,04-real,0.335544901518519,0.2814022439240579,0.3123966244059329,0.25549998716549593
113,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,7,04-real,0.3365866877505681,0.280502497222414,0.31080221048689893,0.2556947850251678
114,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,8,04-real,0.3392641490125438,0.2768680724356297,0.30741900337429445,0.25441271496525425
115,NF-CSE-CIC-IDS2018,10,NF-CSE-CIC-IDS2018,9,04-real,0.3336538054517171,0.2809436235621718,0.3116258882824005,0.2568096348645732
116,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,0,04-real,0.6144121493832729,0.6056664354430773,0.4227083602105425,0.41276387503107226
117,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,1,04-real,0.6223164897710022,0.6025225431078898,0.4125424887387487,0.4108347535863663
118,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,10,04-real,0.6133026100405998,0.5935865087186081,0.4257486572500663,0.4107852933212966
119,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,11,04-real,0.6167360270313489,0.5994751141028772,0.4184309960202917,0.41335053032799085
120,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,12,04-real,0.6098605433676876,0.6042998390498068,0.42637983897992676,0.41148862315052365
121,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,13,04-real,0.5956642842997346,0.5870200802322708,0.44525179137092086,0.4050283010972503
122,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,14,04-real,0.6327378852303125,0.6030708905718001,0.4013586429402606,0.4096660626073606
123,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,15,04-real,0.6018729178757956,0.6087596857335936,0.43808310356631286,0.41084951537270786
124,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,16,04-real,0.6209996065262257,0.6004357137257875,0.41516647805607876,0.40956124255531645
125,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,17,04-real,0.6035340862733377,0.6035729797185919,0.43400433536518357,0.4131873179450478
126,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,18,04-real,0.5977278911946488,0.6076604192937533,0.4426314991966953,0.41166150059879875
127,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,19,04-real,0.6143866355330827,0.6071815061881826,0.42520714743584775,0.40896377060842565
128,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,2,04-real,0.6071452059378339,0.6028218886278205,0.43240427827174727,0.41049363336866435
129,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,20,04-real,0.6128776716821682,0.6079090432912585,0.42451249239773403,0.4121127601760283
130,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,21,04-real,0.6143057362446627,0.6037309383778867,0.42609974848071236,0.41380058209944004
131,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,22,04-real,0.6055470262606782,0.6071306368134991,0.43204353697869813,0.4112659854164072
132,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,23,04-real,0.593656103417019,0.6061241422716236,0.4474155843940007,0.40973581644239976
133,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,24,04-real,0.5985261613539052,0.6026169082391082,0.442152586403937,0.41081500560292517
134,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,25,04-real,0.5975725555349296,0.6084024475068357,0.44221996453949225,0.4103160454616846
135,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,26,04-real,0.6164127468492244,0.6063482851596681,0.42053222997747103,0.41358453644980914
136,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,27,04-real,0.5960281155407455,0.6072475070628233,0.4440061822741675,0.4114089373673632
137,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,28,04-real,0.6123183739335498,0.6002050894496803,0.425985209888377,0.41173562122104806
138,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,29,04-real,0.6005635894514484,0.6041939837287241,0.4383221475120715,0.41381363221337214
139,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,3,04-real,0.6134686060397627,0.6085947018921376,0.42364520029888364,0.4117571831935751
140,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,4,04-real,0.6165172043247389,0.6062560614801609,0.41803236115025316,0.410414883219269
141,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,5,04-real,0.5955769787656965,0.6093706621318262,0.4453388157865485,0.41041788637767784
142,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,6,04-real,0.6088375082219765,0.6088469776275304,0.4269062063915893,0.4125802787925795
143,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,7,04-real,0.5978609232962725,0.6022535037843196,0.44262999999683605,0.41009245854321547
144,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,8,04-real,0.6168303575338079,0.588126032769937,0.42038941847361705,0.4083086756391847
145,NF-CSE-CIC-IDS2018,10,NF-ToN-IoT,9,04-real,0.6065881991291778,0.6052745391670878,0.43097238674220284,0.41171724442927105
146,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,0,04-real,0.6394083429912978,0.8374561483653437,0.3889852997442139,0.37024315773422606
147,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,1,04-real,0.6516378313003578,0.8394838425300494,0.37469714210338806,0.37082092720408105
148,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,10,04-real,0.6370941187515249,0.8471136002677031,0.3918141163354012,0.3737012894832842
149,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,11,04-real,0.6403482875482414,0.8456469514535679,0.3878067173623594,0.373067215155514
150,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,12,04-real,0.6453708759394442,0.8385093944419538,0.38194545862598633,0.37050670155136817
151,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,13,04-real,0.6454278272651108,0.8466075816105105,0.38159448292691656,0.3734787622077312
152,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,14,04-real,0.6528642680323529,0.8377291027019381,0.37333003806940196,0.37031189199886894
153,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,15,04-real,0.6391772067925402,0.8339632932589423,0.3893975294153951,0.36940053491957486
154,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,16,04-real,0.6498992811786712,0.8423503503790055,0.37660162121168955,0.37177337152754536
155,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,17,04-real,0.6475945824639002,0.8449897206958379,0.3792215485507189,0.37278515610572593
156,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,18,04-real,0.6320327166152551,0.8335828546797396,0.398039439039121,0.36930738264472796
157,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,19,04-real,0.6323843451479592,0.8425449312576561,0.3981572315175427,0.37184620053682627
158,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,2,04-real,0.637987362209914,0.794222684145352,0.3909735631806969,0.3762083499725749
159,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,20,04-real,0.64759195202038,0.8431806316037933,0.3792127040474952,0.3720769697804935
160,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,21,04-real,0.6480085416467284,0.8344582963504799,0.3788233994761007,0.36947080530259135
161,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,22,04-real,0.6354596499715965,0.8420138164657531,0.39371472203485364,0.37168008179778333
162,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,23,04-real,0.6503007789545155,0.8444196665829595,0.37612683571105887,0.37255981818397516
163,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,24,04-real,0.6471306631470837,0.8361184229801096,0.37976723883457064,0.36992575347616796
164,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,25,04-real,0.6439504621894127,0.8393510885545351,0.38331106550701594,0.37075954528313004
165,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,26,04-real,0.6494634163842145,0.8405155982543645,0.3770790357199853,0.3711360020023094
166,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,27,04-real,0.641678874767322,0.8458981080001321,0.3863405030831311,0.37317908245508785
167,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,28,04-real,0.6347788298823662,0.8445069693192934,0.3948445286175142,0.3725943752217481
168,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,29,04-real,0.6399087682392232,0.8458938781915817,0.389714302021026,0.3731678734275602
169,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,3,04-real,0.632708505850784,0.8419237288986071,0.3972552368053654,0.3716153932686043
170,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,4,04-real,0.6378062241796216,0.8428687483774805,0.39072821679268716,0.3719523762981809
171,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,5,04-real,0.6487686187846536,0.8484058316621069,0.3778543399827445,0.37429477990719434
172,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,6,04-real,0.6377053202491347,0.8453135709517545,0.3911497881636147,0.37292147413363985
173,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,7,04-real,0.6472334646377641,0.843528421542094,0.3795774282349978,0.37222053162603563
174,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,8,04-real,0.6446582606250771,0.8443434883657017,0.3824883805196935,0.3725331850589068
175,NF-CSE-CIC-IDS2018,10,NF-UNSW-NB15,9,04-real,0.6356858860489931,0.8369394209612213,0.39334081964657686,0.37007803653341137
176,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,12,04-real,0.34048335501934857,0.28350173069368845,0.31591400409808706,0.2569129547489115
177,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,13,04-real,0.3374554210997536,0.28322761362582677,0.3206426875013821,0.25794546202624746
178,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,14,04-real,0.3327505380334403,0.28393305158982146,0.3251316578387054,0.25776894270700745
179,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,15,04-real,0.3351871274095288,0.2851450272048442,0.31917607239664386,0.2592964983788254
180,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,16,04-real,0.33680555245273164,0.2834715144048555,0.32239981154243913,0.2576872519556588
181,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,17,04-real,0.3369510586531555,0.283332445158388,0.3239108351286813,0.25870308666980846
182,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,18,04-real,0.33748098188988873,0.2860352664191721,0.32123177076555903,0.25883585968013967
183,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,19,04-real,0.3400328921435063,0.2855855071470688,0.3182262392608582,0.26160243270965533
184,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,2,04-real,0.3347540068601969,0.2803093596649076,0.31804250583546007,0.2553668324244729
185,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,20,04-real,0.33705044052825517,0.2824863615111699,0.32330561033568345,0.2570188445140175
186,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,21,04-real,0.33629431405333293,0.28262282362094615,0.31803739988334073,0.25679483794208335
187,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,22,04-real,0.3405765547309595,0.2844887289668148,0.31360716681430584,0.2572140971354769
188,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,23,04-real,0.34888659785220955,0.2853622939276899,0.30682815540369573,0.26085362730264183
189,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,24,04-real,0.345215127741705,0.28248127134356044,0.31313107916324895,0.259314789584995
190,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,25,04-real,0.3328572015065323,0.28539733205734885,0.3287572141507418,0.2605070192101058
191,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,26,04-real,0.3441963375256184,0.2795934983976119,0.3072178641819432,0.2560877561138842
192,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,27,04-real,0.3346879083482992,0.28340948511813285,0.3240551714519555,0.25979292977991725
193,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,28,04-real,0.3377990226895133,0.28346605239749584,0.3225165886722784,0.25715078547730646
194,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,29,04-real,0.33352761321434543,0.2834805247402899,0.3236522269637466,0.2578705149408137
195,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,3,04-real,0.33789630943101606,0.2817306575239965,0.3205463304706992,0.2579144508148846
196,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,4,04-real,0.3328240152185189,0.2833929398654546,0.3217835056657415,0.25822264199116696
197,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,5,04-real,0.35367724231154896,0.28456474795528564,0.3010954904517061,0.26003845836792694
198,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,6,04-real,0.33132133348013304,0.2842352238420696,0.32725978801918504,0.2594885375165729
199,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,7,04-real,0.3352663035631953,0.28307448531942275,0.32209981786435143,0.260263332116457
200,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,8,04-real,0.34139262473220783,0.28003757988588546,0.3131317865929646,0.25773924326941666
201,NF-CSE-CIC-IDS2018,11,NF-CSE-CIC-IDS2018,9,04-real,0.33628527843105643,0.2848750853771566,0.31978275706990483,0.2583628062499302
202,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,0,04-real,0.61654366474128,0.6040704122443039,0.41952860444275625,0.41211293304224755
203,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,1,04-real,0.6282395449300995,0.6013625791845197,0.40649836068162964,0.4103998417407784
204,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,10,04-real,0.6097787550199633,0.5927436315882756,0.4297736284019884,0.41051965175113875
205,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,11,04-real,0.6248506845762112,0.5975053596247702,0.4093524112192392,0.4126892778649139
206,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,12,04-real,0.6155993660598179,0.6026589787881366,0.4209388372784942,0.4108741153581327
207,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,13,04-real,0.5986850353180582,0.5860853924660805,0.4429111088148294,0.4049232120677529
208,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,14,04-real,0.6248449122086494,0.6017042275792175,0.4105208415479527,0.4091880405521527
209,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,15,04-real,0.607962727315873,0.6073176414784779,0.4301807247279167,0.41024220213557483
210,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,16,04-real,0.6231156228607158,0.5987080629481352,0.4122501203193584,0.4090430936813038
211,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,17,04-real,0.6107153905658076,0.6018411302724367,0.425620522262161,0.4125183172932422
212,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,18,04-real,0.5989319281681714,0.6061153896537931,0.4419476353546231,0.4110189712234637
213,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,19,04-real,0.6127616379175007,0.6062954641202908,0.4278246950569363,0.4085873528015621
214,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,2,04-real,0.6155688341520236,0.6018146875543084,0.42270032670895386,0.4101033252442168
215,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,20,04-real,0.6155716772261779,0.6063543618794822,0.42084890809047865,0.41145382211870574
216,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,21,04-real,0.6106397303285774,0.6021318619769164,0.4301028535010771,0.41315853330118324
217,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,22,04-real,0.6168760832229611,0.6055529138946519,0.41991340154902,0.41062892490977904
218,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,23,04-real,0.6011212245394835,0.6052973251338203,0.4388609396167553,0.4093781564397457
219,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,24,04-real,0.6061940660431024,0.6011734517838948,0.433582794346915,0.4103001290022163
220,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,25,04-real,0.6026846528589279,0.6068904390425365,0.43570864516843966,0.40970052189596706
221,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,26,04-real,0.62179680801157,0.6047349295265695,0.41382681665083804,0.4128993236950839
222,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,27,04-real,0.5917300180282171,0.6058922649391807,0.4486366981285302,0.41084261623120494
223,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,28,04-real,0.6187455450738315,0.5990723553853032,0.41814720945932393,0.41132194504747394
224,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,29,04-real,0.5963224312949544,0.6029792950929899,0.442749831467559,0.4132948986606366
225,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,3,04-real,0.6202047349257702,0.607053751367191,0.41549964905921544,0.4110996629953383
226,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,4,04-real,0.6224203582320758,0.6046509609743026,0.41174175967709165,0.4098018283267079
227,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,5,04-real,0.5998787828725762,0.607917679224447,0.4406596592826145,0.4098060704536317
228,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,6,04-real,0.6203291579126498,0.6077087193547592,0.41454635404682255,0.4120544158425926
229,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,7,04-real,0.5993974467064276,0.6007471715047148,0.44004580265222054,0.40958181404469274
230,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,8,04-real,0.6195959168417048,0.5873023809193114,0.41733415749993513,0.4081329682672482
231,NF-CSE-CIC-IDS2018,11,NF-ToN-IoT,9,04-real,0.6148312546352106,0.6037369889112719,0.4207435397742081,0.4111137750442896
232,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,0,04-real,0.6462795338404841,0.8347179490571375,0.38199064589609955,0.36954963072225844
233,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,1,04-real,0.662192173743916,0.8385754930796351,0.3639510726123011,0.37053253125807734
234,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,10,04-real,0.6430926508119608,0.846871424893824,0.38585561027430954,0.373599880221732
235,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,11,04-real,0.6502832796120664,0.8445746717312551,0.37748762453201873,0.3726273616391353
236,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,12,04-real,0.6555426071496118,0.8366927593192984,0.371549577976198,0.3699857992617601
237,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,13,04-real,0.6548540965521802,0.8456335512170574,0.37193058784193944,0.3730640530681928
238,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,14,04-real,0.6626028603663642,0.8365453980270948,0.3634626074074137,0.36997739083856
239,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,15,04-real,0.6495597577004183,0.8315270320805064,0.3788584646339018,0.36892120065716716
240,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,16,04-real,0.659929952330788,0.8413368159855598,0.3663686355439876,0.37140787424754906
241,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,17,04-real,0.6551647471009102,0.844482812090599,0.37162566268195046,0.37257907813695323
242,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,18,04-real,0.6354542614291081,0.8322280659352959,0.3955953240117503,0.3690206821359328
243,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,19,04-real,0.6385266503463697,0.8425877181060931,0.3920010291275836,0.37185618701693574
244,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,2,04-real,0.6440963343293958,0.7932454679660376,0.38484428678095794,0.3765992161281202
245,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,20,04-real,0.6574123656549637,0.8435707875654883,0.369165627775898,0.37222271397672796
246,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,21,04-real,0.6567063454151455,0.8320091907193078,0.3700342602835983,0.36896214444879705
247,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,22,04-real,0.6411006074479129,0.8423472750496728,0.38823926834239564,0.37179106739799817
248,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,23,04-real,0.660702273262586,0.8451565947898708,0.3655391470360431,0.3728606746113746
249,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,24,04-real,0.6573857993744373,0.8350170159128638,0.36928879992613217,0.36964348439924644
250,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,25,04-real,0.653284453488956,0.8388543903620154,0.37377161866886444,0.3705932861329682
251,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,26,04-real,0.659739214961194,0.8398450648062666,0.3665816095810819,0.37090704333318114
252,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,27,04-real,0.6493981691540764,0.8455458711336015,0.3784340124799784,0.3730339415528503
253,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,28,04-real,0.6390304620084152,0.8427752327996758,0.39123651317059405,0.3719228656197064
254,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,29,04-real,0.644625515426575,0.8450239931447471,0.3855128775159614,0.3728054594564424
255,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,3,04-real,0.6364949625340783,0.8419095950092785,0.3943111364977096,0.3716030168532946
256,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,4,04-real,0.6446891006201898,0.8411588280657293,0.3837054923161221,0.3713327371785911
257,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,5,04-real,0.6594982480001863,0.8479815405420948,0.36677503564574887,0.37410679632144506
258,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,6,04-real,0.6456608828942867,0.8461289392991599,0.38296294763769007,0.3732717607536709
259,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,7,04-real,0.658352424505809,0.8435937530838112,0.3680852746779197,0.372242490796031
260,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,8,04-real,0.652838953563823,0.8426420412739617,0.3741924707676618,0.3718794010492714
261,NF-CSE-CIC-IDS2018,11,NF-UNSW-NB15,9,04-real,0.6426815906547108,0.8357391716726269,0.38614550321132296,0.3697525151179038
262,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,13,04-real,0.3461897160254922,0.28143167716989503,0.31006278822419653,0.2556215672692536
263,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,14,04-real,0.3416830800467017,0.28101798746995577,0.31566508950918426,0.2568483530572733
264,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,15,04-real,0.3377445600068072,0.28289761904695415,0.31411770605974215,0.25773879147398354
265,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,16,04-real,0.33807560977758216,0.28042061198762847,0.31926338242827407,0.25775239097238384
266,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,17,04-real,0.3432945331945281,0.2837136498286358,0.31650860533748837,0.25529434754822056
267,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,18,04-real,0.3434552837464714,0.28312707892845745,0.31476308732794106,0.25879708361377607
268,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,19,04-real,0.3492157250841312,0.2838226210551483,0.30892542325523253,0.2612633015430811
269,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,2,04-real,0.34084975307924237,0.2794540140584476,0.3106367135483973,0.25430489350340607
270,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,20,04-real,0.3455046224644285,0.28100436334093365,0.3137056835677319,0.2547813346921797
271,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,21,04-real,0.33946585618563885,0.2818472302144248,0.3133795481017818,0.2554333102581012
272,NF-CSE-CIC-IDS2018,12,NF-CSE-CIC-IDS2018,22,04-real,0.3335754299773139,0.2817915228306037,0.31889281746569104,0.2564127827685222
